LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.7 on Thu Dec 12 10:59:50 EST 2019
 375 atoms
 250 bonds
 125 angles
 0 dihedrals
 0 impropers
 2 atom types
 1 bond types
 1 angle types
 0 dihedral types
 0 improper types
 -7.885311 7.868189  xlo xhi
 -7.882560 7.870940  ylo yhi
 -7.900697 7.852803  zlo zhi

# Pair Coeffs
#
# 1  HT
# 2  OT

# Bond Coeffs
#
# 1  HT-OT

# Angle Coeffs
#
# 1  HT-OT-HT

 Masses

 1 1.008000 # HT
 2 15.999400 # OT

 Atoms # full

71 1 1 0.415000 -5.585763 6.550563 3.735530 # HT UNK
72 1 1 0.415000 -6.017553 6.595644 2.285207 # HT UNK
73 1 2 -0.830000 -6.301401 6.301404 6.301399 # OT UNK
74 1 1 0.415000 -5.513054 6.803925 6.506857 # HT UNK
75 1 1 0.415000 -6.187939 5.474611 6.770204 # HT UNK
76 1 2 -0.830000 -3.150701 -6.301399 -6.301406 # OT UNK
77 1 1 0.415000 -2.642927 -6.234603 -7.110071 # HT UNK
78 1 1 0.415000 -3.906658 -6.839457 -6.536467 # HT UNK
79 1 2 -0.830000 -3.150700 -6.301399 -3.150699 # OT UNK
80 1 1 0.415000 -2.881434 -7.116740 -2.727678 # HT UNK
81 1 1 0.415000 -3.827926 -6.566257 -3.773153 # HT UNK
82 1 2 -0.830000 -3.150701 -6.301400 0.000000 # OT UNK
83 1 1 0.415000 -2.214123 -6.355664 0.190034 # HT UNK
84 1 1 0.415000 -3.207935 -6.388285 -0.951527 # HT UNK
85 1 2 -0.830000 -3.150701 -6.301400 3.150698 # OT UNK
86 1 1 0.415000 -3.810208 -6.813737 3.618446 # HT UNK
87 1 1 0.415000 -3.449682 -6.298329 2.241399 # HT UNK
88 1 2 -0.830000 -3.150700 -6.301403 6.301396 # OT UNK
89 1 1 0.415000 -3.186337 -7.105159 5.782803 # HT UNK
90 1 1 0.415000 -3.938200 -5.818676 6.050303 # HT UNK
91 1 2 -0.830000 -3.150699 -3.150700 -6.301397 # OT UNK
92 1 1 0.415000 -2.824126 -2.445791 -5.742211 # HT UNK
93 1 1 0.415000 -2.685401 -3.931087 -6.000187 # HT UNK
94 1 2 -0.830000 -3.150700 -3.150701 -3.150699 # OT UNK
95 1 1 0.415000 -4.037350 -2.848309 -3.347280 # HT UNK
96 1 1 0.415000 -3.244885 -3.665510 -2.349245 # HT UNK
97 1 2 -0.830000 -3.150700 -3.150700 0.000000 # OT UNK
98 1 1 0.415000 -3.416013 -3.470222 0.862407 # HT UNK
99 1 1 0.415000 -2.438225 -3.733304 -0.263032 # HT UNK
100 1 2 -0.830000 -3.150700 -3.150699 3.150701 # OT UNK
101 1 1 0.415000 -2.730772 -3.107935 2.291592 # HT UNK
102 1 1 0.415000 -2.741350 -2.446341 3.653239 # HT UNK
103 1 2 -0.830000 -3.150702 -3.150702 6.301402 # OT UNK
104 1 1 0.415000 -2.542956 -3.849094 6.544557 # HT UNK
105 1 1 0.415000 -2.954587 -2.971272 5.381848 # HT UNK
106 1 2 -0.830000 -3.150699 0.000001 -6.301398 # OT UNK
107 1 1 0.415000 -2.941412 -0.577482 -5.567274 # HT UNK
108 1 1 0.415000 -2.720035 0.827337 -6.086276 # HT UNK
109 1 2 -0.830000 -3.150702 0.000000 -3.150702 # OT UNK
110 1 1 0.415000 -2.239419 -0.233841 -3.327110 # HT UNK
111 1 1 0.415000 -3.603781 -0.158548 -3.978842 # HT UNK
112 1 2 -0.830000 -3.150701 0.000000 0.000000 # OT UNK
113 1 1 0.415000 -3.111556 -0.397506 -0.869879 # HT UNK
114 1 1 0.415000 -2.264818 -0.098440 0.348929 # HT UNK
115 1 2 -0.830000 -3.150700 0.000001 3.150701 # OT UNK
116 1 1 0.415000 -3.446967 0.384374 2.325645 # HT UNK
117 1 1 0.415000 -2.224622 -0.194185 3.006114 # HT UNK
118 1 2 -0.830000 -3.150698 -0.000001 6.301403 # OT UNK
119 1 1 0.415000 -2.971851 0.939791 6.333631 # HT UNK
120 1 1 0.415000 -3.901605 -0.121454 6.882455 # HT UNK
121 1 2 -0.830000 -3.150703 3.150701 -6.301402 # OT UNK
122 1 1 0.415000 -3.023078 2.386441 -6.863414 # HT UNK
123 1 1 0.415000 -3.572224 3.797226 -6.867582 # HT UNK
124 1 2 -0.830000 -3.150700 3.150702 -3.150702 # OT UNK
125 1 1 0.415000 -2.292036 3.361359 -3.517513 # HT UNK
126 1 1 0.415000 -3.672216 2.874017 -3.904158 # HT UNK
127 1 2 -0.830000 -3.150701 3.150700 0.000001 # OT UNK
128 1 1 0.415000 -2.394049 2.646489 -0.299136 # HT UNK
129 1 1 0.415000 -2.817526 3.673651 0.729211 # HT UNK
130 1 2 -0.830000 -3.150701 3.150697 3.150700 # OT UNK
131 1 1 0.415000 -3.004485 4.052461 2.864904 # HT UNK
132 1 1 0.415000 -3.365390 3.225450 4.080513 # HT UNK
133 1 2 -0.830000 -3.150699 3.150698 6.301398 # OT UNK
134 1 1 0.415000 -2.649637 3.287703 7.105387 # HT UNK
135 1 1 0.415000 -2.488824 2.969664 5.634034 # HT UNK
136 1 2 -0.830000 -3.150703 6.301406 -6.301399 # OT UNK
137 1 1 0.415000 -2.534222 5.675274 -6.681067 # HT UNK
138 1 1 0.415000 -2.641963 6.766429 -5.637195 # HT UNK
139 1 2 -0.830000 -3.150701 6.301404 -3.150701 # OT UNK
140 1 1 0.415000 -3.573575 5.609366 -2.642277 # HT UNK
141 1 1 0.415000 -3.540855 6.231634 -4.021990 # HT UNK
